TYPE,AUTO_START,AUTO_END,size_class,size_class_B,Genome_fraction,AUTO_LEN,INDV,PropCovered,CHROM,ToKeep
A,20985358,21122214,100kb_1gb,100kb_1gb,7.5272E-05,136857,DNAzoo,,chrHiC_scaffold_16,
A,11489232,11626134,100kb_1gb,100kb_1gb,7.52973E-05,136903,U07,,chrHiC_scaffold_13,
A,13354798,13491713,100kb_1gb,100kb_1gb,7.53044E-05,136916,U01,,chrHiC_scaffold_7,
A,57690623,57827562,100kb_1gb,100kb_1gb,7.53176E-05,136940,U03,,chrHiC_scaffold_14,
A,20621324,20758301,100kb_1gb,100kb_1gb,7.53385E-05,136978,U04,,chrHiC_scaffold_21,
A,16431410,16568545,100kb_1gb,100kb_1gb,7.54254E-05,137136,Mong_SRR836372,,chrHiC_scaffold_3,
A,17799359,17936600,100kb_1gb,100kb_1gb,7.54837E-05,137242,U08,,chrHiC_scaffold_10,
A,56999808,57137112,100kb_1gb,100kb_1gb,7.55184E-05,137305,U05,,chrHiC_scaffold_8,
A,95358762,95496116,100kb_1gb,100kb_1gb,7.55459E-05,137355,Mong_SRR836372,,chrHiC_scaffold_13,
A,30791410,30928787,100kb_1gb,100kb_1gb,7.55585E-05,137378,U08,,chrHiC_scaffold_5,
A,74536250,74673634,100kb_1gb,100kb_1gb,7.55624E-05,137385,Leo,,chrHiC_scaffold_22_F1,
A,58877643,59015034,100kb_1gb,100kb_1gb,7.55662E-05,137392,U04,,chrHiC_scaffold_22_E1,
A,92988444,93125847,100kb_1gb,100kb_1gb,7.55728E-05,137404,Leo,,chrHiC_scaffold_1,
A,19449501,19587036,100kb_1gb,100kb_1gb,7.56454E-05,137536,U01,,chrHiC_scaffold_11,
A,138067851,138205394,100kb_1gb,100kb_1gb,7.56498E-05,137544,India_NCBS,,chrHiC_scaffold_17,
A,119656104,119793676,100kb_1gb,100kb_1gb,7.56658E-05,137573,AF_08,,chrHiC_scaffold_22_F1,
A,94145097,94282815,100kb_1gb,100kb_1gb,7.57461E-05,137719,U05,,chrHiC_scaffold_14,
A,133899027,134036765,100kb_1gb,100kb_1gb,7.57571E-05,137739,U05,,chrHiC_scaffold_1,
A,128176132,128313907,100kb_1gb,100kb_1gb,7.57774E-05,137776,U07,,chrHiC_scaffold_1,
A,17087465,17225278,100kb_1gb,100kb_1gb,7.57983E-05,137814,AF_08,,chrHiC_scaffold_21,
A,19070913,19208734,100kb_1gb,100kb_1gb,7.58027E-05,137822,DNAzoo,,chrHiC_scaffold_22_E1,
A,123285771,123423602,100kb_1gb,100kb_1gb,7.58082E-05,137832,U01,,chrHiC_scaffold_15,
A,63077070,63214901,100kb_1gb,100kb_1gb,7.58082E-05,137832,U09,,chrHiC_scaffold_22_E1,
A,197330527,197468406,100kb_1gb,100kb_1gb,7.58346E-05,137880,U05,,chrHiC_scaffold_18,
A,36690817,36828750,100kb_1gb,100kb_1gb,7.58643E-05,137934,U01,,chrHiC_scaffold_5,
A,15237097,15375069,100kb_1gb,100kb_1gb,7.58858E-05,137973,Leo,,chrHiC_scaffold_3,
A,32063924,32201943,100kb_1gb,100kb_1gb,7.59116E-05,138020,U01,,chrHiC_scaffold_4,
A,2661884,2799947,100kb_1gb,100kb_1gb,7.59358E-05,138064,AF_08,,chrHiC_scaffold_8,
A,93624116,93762203,100kb_1gb,100kb_1gb,7.5949E-05,138088,U07,,chrHiC_scaffold_5,
A,7093721,7231888,100kb_1gb,100kb_1gb,7.5993E-05,138168,U01,,chrHiC_scaffold_1,
A,30712289,30850470,100kb_1gb,100kb_1gb,7.60007E-05,138182,AF_08,,chrHiC_scaffold_22_E1,
A,6614068,6752249,100kb_1gb,100kb_1gb,7.60007E-05,138182,U05,,chrHiC_scaffold_17,
A,62664339,62802552,100kb_1gb,100kb_1gb,7.60183E-05,138214,U01,,chrHiC_scaffold_22_E1,
A,2651805,2790027,100kb_1gb,100kb_1gb,7.60233E-05,138223,Bronx_Zoo,,chrHiC_scaffold_4,
A,74992563,75130810,100kb_1gb,100kb_1gb,7.6037E-05,138248,U07,,chrHiC_scaffold_8,
A,63651347,63789602,100kb_1gb,100kb_1gb,7.60414E-05,138256,U04,,chrHiC_scaffold_3,
A,36751316,36889597,100kb_1gb,100kb_1gb,7.60557E-05,138282,Leo,,chrHiC_scaffold_12,
A,21143946,21282275,100kb_1gb,100kb_1gb,7.60821E-05,138330,Bronx_Zoo,,chrHiC_scaffold_5,
A,355708,494064,100kb_1gb,100kb_1gb,7.6097E-05,138357,U04,,chrHiC_scaffold_12,
A,14296297,14434689,100kb_1gb,100kb_1gb,7.61168E-05,138393,U04,,chrHiC_scaffold_11,
A,9701591,9840015,100kb_1gb,100kb_1gb,7.61344E-05,138425,Bronx_Zoo,,chrHiC_scaffold_16,
A,43657385,43795815,100kb_1gb,100kb_1gb,7.61377E-05,138431,U03,,chrHiC_scaffold_21,
A,41799365,41937848,100kb_1gb,100kb_1gb,7.61668E-05,138484,U06,,chrHiC_scaffold_17,
A,117361134,117499747,100kb_1gb,100kb_1gb,7.62383E-05,138614,U05,,chrHiC_scaffold_5,
A,37882869,38021519,100kb_1gb,100kb_1gb,7.62587E-05,138651,Mong_SRR836372,,chrHiC_scaffold_5,
A,99683922,99822596,100kb_1gb,100kb_1gb,7.62719E-05,138675,U05,,chrHiC_scaffold_1,
A,82376904,82515592,100kb_1gb,100kb_1gb,7.62796E-05,138689,U04,,chrHiC_scaffold_10,
A,4045469,4184192,100kb_1gb,100kb_1gb,7.62988E-05,138724,U09,,chrHiC_scaffold_11,
A,36526166,36664894,100kb_1gb,100kb_1gb,7.63016E-05,138729,Bronx_Zoo,,chrHiC_scaffold_12,
A,25056659,25195402,100kb_1gb,100kb_1gb,7.63098E-05,138744,U05,,chrHiC_scaffold_1,
A,100826237,100965018,100kb_1gb,100kb_1gb,7.63307E-05,138782,U01,,chrHiC_scaffold_13,
A,44101408,44240240,100kb_1gb,100kb_1gb,7.63588E-05,138833,India_NCBS,,chrHiC_scaffold_1,
A,66612942,66751784,100kb_1gb,100kb_1gb,7.63643E-05,138843,Bronx_Zoo,,chrHiC_scaffold_15,
A,57991362,58130264,100kb_1gb,100kb_1gb,7.63973E-05,138903,U05,,chrHiC_scaffold_3,
A,25919243,26058155,100kb_1gb,100kb_1gb,7.64028E-05,138913,AF_08,,chrHiC_scaffold_23,
A,17789343,17928322,100kb_1gb,100kb_1gb,7.64396E-05,138980,India_NCBS,,chrHiC_scaffold_20,
A,5685601,5824584,100kb_1gb,100kb_1gb,7.64418E-05,138984,U03,,chrHiC_scaffold_10,
A,31621576,31760580,100kb_1gb,100kb_1gb,7.64534E-05,139005,U08,,chrHiC_scaffold_22_E1,
A,26620952,26759968,100kb_1gb,100kb_1gb,7.646E-05,139017,Bronx_Zoo,,chrHiC_scaffold_15,
A,18345091,18484132,100kb_1gb,100kb_1gb,7.64737E-05,139042,U06,,chrHiC_scaffold_3,
A,76325072,76464115,100kb_1gb,100kb_1gb,7.64748E-05,139044,U03,,chrHiC_scaffold_15,
A,24404373,24543416,100kb_1gb,100kb_1gb,7.64748E-05,139044,Mong_SRR836372,,chrHiC_scaffold_22_E1,
A,44467810,44606866,100kb_1gb,100kb_1gb,7.6482E-05,139057,Bronx_Zoo,,chrHiC_scaffold_8,
A,14447228,14586309,100kb_1gb,100kb_1gb,7.64957E-05,139082,U04,,chrHiC_scaffold_22_E1,
A,26616560,26755652,100kb_1gb,100kb_1gb,7.65018E-05,139093,U06,,chrHiC_scaffold_19,
A,103449037,103588187,100kb_1gb,100kb_1gb,7.65337E-05,139151,U03,,chrHiC_scaffold_24,
A,148360179,148499339,100kb_1gb,100kb_1gb,7.65392E-05,139161,DNAzoo,,chrHiC_scaffold_17,
A,7085252,7224420,100kb_1gb,100kb_1gb,7.65436E-05,139169,India_NCBS,,chrHiC_scaffold_13,
A,186498265,186637438,100kb_1gb,100kb_1gb,7.65463E-05,139174,U14,,chrHiC_scaffold_18,
A,75081557,75220732,100kb_1gb,100kb_1gb,7.65474E-05,139176,U09,,chrHiC_scaffold_3,
A,11846942,11986181,100kb_1gb,100kb_1gb,7.65826E-05,139240,AF_08,,chrHiC_scaffold_24,
A,29517487,29656732,100kb_1gb,100kb_1gb,7.65859E-05,139246,U03,,chrHiC_scaffold_23,
A,79286778,79426032,100kb_1gb,100kb_1gb,7.65909E-05,139255,India_NCBS,,chrHiC_scaffold_15,
A,33091038,33230440,100kb_1gb,100kb_1gb,7.66723E-05,139403,U06,,chrHiC_scaffold_8,
A,91518626,91658039,100kb_1gb,100kb_1gb,7.66783E-05,139414,AF_08,,chrHiC_scaffold_4,
A,75933621,76073075,100kb_1gb,100kb_1gb,7.67009E-05,139455,U03,,chrHiC_scaffold_11,
A,122320574,122460037,100kb_1gb,100kb_1gb,7.67058E-05,139464,AF_08,,chrHiC_scaffold_14,
A,73710053,73849571,100kb_1gb,100kb_1gb,7.67361E-05,139519,Bronx_Zoo,,chrHiC_scaffold_10,
A,11486569,11626125,100kb_1gb,100kb_1gb,7.6757E-05,139557,U03,,chrHiC_scaffold_13,
A,98706014,98845606,100kb_1gb,100kb_1gb,7.67768E-05,139593,U07,,chrHiC_scaffold_4,
A,82414552,82554216,100kb_1gb,100kb_1gb,7.68164E-05,139665,U06,,chrHiC_scaffold_17,
A,15206783,15346449,100kb_1gb,100kb_1gb,7.68175E-05,139667,U03,,chrHiC_scaffold_13,
A,41991016,42130690,100kb_1gb,100kb_1gb,7.68219E-05,139675,U07,,chrHiC_scaffold_4,
A,72913972,73053686,100kb_1gb,100kb_1gb,7.68439E-05,139715,U04,,chrHiC_scaffold_21,
A,23601411,23741163,100kb_1gb,100kb_1gb,7.68648E-05,139753,U14,,chrHiC_scaffold_20,
A,197329805,197469558,100kb_1gb,100kb_1gb,7.68653E-05,139754,U03,,chrHiC_scaffold_18,
A,78969206,79109003,100kb_1gb,100kb_1gb,7.68895E-05,139798,U06,,chrHiC_scaffold_11,
A,20940484,21080302,100kb_1gb,100kb_1gb,7.69011E-05,139819,India_NCBS,,chrHiC_scaffold_11,
A,69437553,69577394,100kb_1gb,100kb_1gb,7.69137E-05,139842,U04,,chrHiC_scaffold_7,
A,95484026,95623951,100kb_1gb,100kb_1gb,7.69599E-05,139926,U08,,chrHiC_scaffold_15,
A,26512691,26652626,100kb_1gb,100kb_1gb,7.69654E-05,139936,U03,,chrHiC_scaffold_7,
A,13626915,13766889,100kb_1gb,100kb_1gb,7.69869E-05,139975,Leo,,chrHiC_scaffold_20,
A,14474876,14614939,100kb_1gb,100kb_1gb,7.70358E-05,140064,U05,,chrHiC_scaffold_15,
A,82315342,82455418,100kb_1gb,100kb_1gb,7.7043E-05,140077,Mong_SRR836372,,chrHiC_scaffold_24,
A,11563213,11703329,100kb_1gb,100kb_1gb,7.7065E-05,140117,U08,,chrHiC_scaffold_21,
A,14919461,15059598,100kb_1gb,100kb_1gb,7.70765E-05,140138,U05,,chrHiC_scaffold_15,
A,87549182,87689377,100kb_1gb,100kb_1gb,7.71084E-05,140196,U05,,chrHiC_scaffold_24,
A,6157757,6297970,100kb_1gb,100kb_1gb,7.71183E-05,140214,DNAzoo,,chrHiC_scaffold_13,
A,36095758,36235978,100kb_1gb,100kb_1gb,7.71222E-05,140221,U03,,chrHiC_scaffold_7,
A,18866286,19006510,100kb_1gb,100kb_1gb,7.71244E-05,140225,India_NCBS,,chrHiC_scaffold_12,
A,38216585,38356832,100kb_1gb,100kb_1gb,7.7137E-05,140248,AF_08,,chrHiC_scaffold_5,
A,13499031,13639299,100kb_1gb,100kb_1gb,7.71486E-05,140269,U03,,chrHiC_scaffold_19,
A,31858474,31998810,100kb_1gb,100kb_1gb,7.7186E-05,140337,U09,,chrHiC_scaffold_22_E1,
A,29567095,29707447,100kb_1gb,100kb_1gb,7.71948E-05,140353,U04,,chrHiC_scaffold_19,
A,89736343,89876708,100kb_1gb,100kb_1gb,7.72019E-05,140366,U01,,chrHiC_scaffold_4,
A,22317173,22457665,100kb_1gb,100kb_1gb,7.72718E-05,140493,U08,,chrHiC_scaffold_14,
A,8526932,8667425,100kb_1gb,100kb_1gb,7.72723E-05,140494,Bronx_Zoo,,chrHiC_scaffold_22_E1,
A,8526932,8667425,100kb_1gb,100kb_1gb,7.72723E-05,140494,U14,,chrHiC_scaffold_22_E1,
A,59859531,60000076,100kb_1gb,100kb_1gb,7.73009E-05,140546,U05,,chrHiC_scaffold_3,
A,56123782,56264347,100kb_1gb,100kb_1gb,7.73119E-05,140566,U04,,chrHiC_scaffold_4,
A,5885989,6026629,100kb_1gb,100kb_1gb,7.73532E-05,140641,U09,,chrHiC_scaffold_24,
A,79607237,79747879,100kb_1gb,100kb_1gb,7.73543E-05,140643,Leo,,chrHiC_scaffold_1,
A,5515383,5656027,100kb_1gb,100kb_1gb,7.73554E-05,140645,U07,,chrHiC_scaffold_22_E1,
A,15911353,16051999,100kb_1gb,100kb_1gb,7.73565E-05,140647,India_NCBS,,chrHiC_scaffold_11,
A,33735824,33876504,100kb_1gb,100kb_1gb,7.73752E-05,140681,DNAzoo,,chrHiC_scaffold_3,
A,84247253,84387999,100kb_1gb,100kb_1gb,7.74115E-05,140747,U05,,chrHiC_scaffold_17,
A,34019272,34160059,100kb_1gb,100kb_1gb,7.7434E-05,140788,U09,,chrHiC_scaffold_21,
A,22720097,22860968,100kb_1gb,100kb_1gb,7.74802E-05,140872,Mong_SRR836372,,chrHiC_scaffold_20,
A,2606143,2747083,100kb_1gb,100kb_1gb,7.75182E-05,140941,U09,,chrHiC_scaffold_12,
A,116546693,116687658,100kb_1gb,100kb_1gb,7.75319E-05,140966,U14,,chrHiC_scaffold_5,
A,15594683,15735652,100kb_1gb,100kb_1gb,7.75341E-05,140970,U01,,chrHiC_scaffold_23,
A,20011796,20152838,100kb_1gb,100kb_1gb,7.75743E-05,141043,U03,,chrHiC_scaffold_5,
A,23391098,23532149,100kb_1gb,100kb_1gb,7.75792E-05,141052,U05,,chrHiC_scaffold_8,
A,39036909,39177966,100kb_1gb,100kb_1gb,7.75825E-05,141058,DNAzoo,,chrHiC_scaffold_3,
A,98702201,98843264,100kb_1gb,100kb_1gb,7.75858E-05,141064,Mong_SRR836372,,chrHiC_scaffold_4,
A,47102701,47243803,100kb_1gb,100kb_1gb,7.76073E-05,141103,DNAzoo,,chrHiC_scaffold_7,
A,106146810,106287938,100kb_1gb,100kb_1gb,7.76216E-05,141129,Leo,,chrHiC_scaffold_24,
A,42863407,43004540,100kb_1gb,100kb_1gb,7.76243E-05,141134,U04,,chrHiC_scaffold_1,
A,59913454,60054616,100kb_1gb,100kb_1gb,7.76403E-05,141163,U14,,chrHiC_scaffold_22_E1,
A,21776598,21917770,100kb_1gb,100kb_1gb,7.76458E-05,141173,U05,,chrHiC_scaffold_25,
A,18840549,18981729,100kb_1gb,100kb_1gb,7.76502E-05,141181,India_NCBS,,chrHiC_scaffold_22_E1,
A,16845411,16986631,100kb_1gb,100kb_1gb,7.76722E-05,141221,U03,,chrHiC_scaffold_14,
A,3317541,3458800,100kb_1gb,100kb_1gb,7.76936E-05,141260,U04,,chrHiC_scaffold_8,
A,142412381,142553662,100kb_1gb,100kb_1gb,7.77057E-05,141282,U01,,chrHiC_scaffold_5,
A,197328237,197469558,100kb_1gb,100kb_1gb,7.77277E-05,141322,U04,,chrHiC_scaffold_18,
A,91270263,91411737,100kb_1gb,100kb_1gb,7.78119E-05,141475,U07,,chrHiC_scaffold_13,
A,12746304,12887788,100kb_1gb,100kb_1gb,7.78174E-05,141485,U06,,chrHiC_scaffold_13,
A,31179692,31321193,100kb_1gb,100kb_1gb,7.78267E-05,141502,Mong_SRR836372,,chrHiC_scaffold_1,
A,5626428,5767952,100kb_1gb,100kb_1gb,7.78394E-05,141525,Leo,,chrHiC_scaffold_3,
A,8213772,8355313,100kb_1gb,100kb_1gb,7.78487E-05,141542,U08,,chrHiC_scaffold_16,
A,30608507,30750062,100kb_1gb,100kb_1gb,7.78564E-05,141556,U08,,chrHiC_scaffold_5,
A,128731777,128873344,100kb_1gb,100kb_1gb,7.7863E-05,141568,Bronx_Zoo,,chrHiC_scaffold_1,
A,100000455,100142047,100kb_1gb,100kb_1gb,7.78768E-05,141593,U09,,chrHiC_scaffold_1,
A,7910450,8052046,100kb_1gb,100kb_1gb,7.7879E-05,141597,AF_08,,chrHiC_scaffold_1,
A,73745808,73887420,100kb_1gb,100kb_1gb,7.78878E-05,141613,U03,,chrHiC_scaffold_3,
A,15666072,15807709,100kb_1gb,100kb_1gb,7.79015E-05,141638,U06,,chrHiC_scaffold_23,
A,33238857,33380523,100kb_1gb,100kb_1gb,7.79175E-05,141667,U04,,chrHiC_scaffold_16,
A,88519078,88660754,100kb_1gb,100kb_1gb,7.7923E-05,141677,DNAzoo,,chrHiC_scaffold_22_F1,
A,11707052,11848761,100kb_1gb,100kb_1gb,7.79411E-05,141710,U03,,chrHiC_scaffold_3,
A,2901068,3042785,100kb_1gb,100kb_1gb,7.79455E-05,141718,U08,,chrHiC_scaffold_8,
A,121375610,121517327,100kb_1gb,100kb_1gb,7.79455E-05,141718,U09,,chrHiC_scaffold_18,
A,7012858,7154623,100kb_1gb,100kb_1gb,7.79719E-05,141766,U05,,chrHiC_scaffold_4,
A,135411756,135553524,100kb_1gb,100kb_1gb,7.79736E-05,141769,U08,,chrHiC_scaffold_1,
A,7446157,7588054,100kb_1gb,100kb_1gb,7.80445E-05,141898,Leo,,chrHiC_scaffold_25,
A,17879681,18021592,100kb_1gb,100kb_1gb,7.80522E-05,141912,India_NCBS,,chrHiC_scaffold_25,
A,11495584,11637496,100kb_1gb,100kb_1gb,7.80528E-05,141913,U04,,chrHiC_scaffold_13,
A,46163276,46305211,100kb_1gb,100kb_1gb,7.80654E-05,141936,Mong_SRR836372,,chrHiC_scaffold_16,
A,6217404,6359348,100kb_1gb,100kb_1gb,7.80704E-05,141945,U01,,chrHiC_scaffold_14,
A,28240431,28382418,100kb_1gb,100kb_1gb,7.8094E-05,141988,U08,,chrHiC_scaffold_12,
A,72001288,72143275,100kb_1gb,100kb_1gb,7.8094E-05,141988,AF_08,,chrHiC_scaffold_16,
A,100850676,100992672,100kb_1gb,100kb_1gb,7.8099E-05,141997,U03,,chrHiC_scaffold_13,
A,9794745,9936797,100kb_1gb,100kb_1gb,7.81298E-05,142053,U07,,chrHiC_scaffold_4,
A,15054585,15196638,100kb_1gb,100kb_1gb,7.81303E-05,142054,India_NCBS,,chrHiC_scaffold_8,
A,14244864,14386975,100kb_1gb,100kb_1gb,7.81622E-05,142112,U08,,chrHiC_scaffold_11,
A,175798348,175940460,100kb_1gb,100kb_1gb,7.81628E-05,142113,U03,,chrHiC_scaffold_18,
A,51272446,51414580,100kb_1gb,100kb_1gb,7.81749E-05,142135,U07,,chrHiC_scaffold_13,
A,54556351,54698508,100kb_1gb,100kb_1gb,7.81875E-05,142158,U04,,chrHiC_scaffold_17,
A,14096281,14238523,100kb_1gb,100kb_1gb,7.82343E-05,142243,U04,,chrHiC_scaffold_19,
A,61177297,61319569,100kb_1gb,100kb_1gb,7.82508E-05,142273,Bronx_Zoo,,chrHiC_scaffold_7,
A,6477724,6620011,100kb_1gb,100kb_1gb,7.8259E-05,142288,Mong_SRR836372,,chrHiC_scaffold_22_E1,
A,20421361,20563727,100kb_1gb,100kb_1gb,7.83025E-05,142367,Mong_SRR836372,,chrHiC_scaffold_18,
A,26316503,26458974,100kb_1gb,100kb_1gb,7.83602E-05,142472,U05,,chrHiC_scaffold_22_E1,
A,26733305,26875800,100kb_1gb,100kb_1gb,7.83734E-05,142496,Mong_SRR836372,,chrHiC_scaffold_1,
A,20781164,20923674,100kb_1gb,100kb_1gb,7.83817E-05,142511,U06,,chrHiC_scaffold_21,
A,16335398,16477991,100kb_1gb,100kb_1gb,7.84273E-05,142594,DNAzoo,,chrHiC_scaffold_13,
A,14870821,15013417,100kb_1gb,100kb_1gb,7.8429E-05,142597,AF_08,,chrHiC_scaffold_23,
A,53952172,54094771,100kb_1gb,100kb_1gb,7.84306E-05,142600,Leo,,chrHiC_scaffold_11,
A,13741826,13884457,100kb_1gb,100kb_1gb,7.84482E-05,142632,Leo,,chrHiC_scaffold_24,
A,5993551,6136200,100kb_1gb,100kb_1gb,7.84581E-05,142650,DNAzoo,,chrHiC_scaffold_17,
A,68099208,68241862,100kb_1gb,100kb_1gb,7.84609E-05,142655,Bronx_Zoo,,chrHiC_scaffold_14,
A,148345458,148488146,100kb_1gb,100kb_1gb,7.84796E-05,142689,Bronx_Zoo,,chrHiC_scaffold_17,
A,31628032,31770759,100kb_1gb,100kb_1gb,7.8501E-05,142728,U08,,chrHiC_scaffold_4,
A,43163259,43306012,100kb_1gb,100kb_1gb,7.85153E-05,142754,U03,,chrHiC_scaffold_3,
A,108253755,108396534,100kb_1gb,100kb_1gb,7.85296E-05,142780,AF_08,,chrHiC_scaffold_22_F1,
A,93977549,94120419,100kb_1gb,100kb_1gb,7.85797E-05,142871,U07,,chrHiC_scaffold_4,
A,1217407,1360344,100kb_1gb,100kb_1gb,7.86165E-05,142938,U03,,chrHiC_scaffold_15,
A,27924977,28067918,100kb_1gb,100kb_1gb,7.86187E-05,142942,AF_08,,chrHiC_scaffold_19,
A,1498663,1641624,100kb_1gb,100kb_1gb,7.86297E-05,142962,Bronx_Zoo,,chrHiC_scaffold_18,
A,91948163,92091178,100kb_1gb,100kb_1gb,7.86594E-05,143016,U04,,chrHiC_scaffold_1,
A,53877479,54020557,100kb_1gb,100kb_1gb,7.86941E-05,143079,U01,,chrHiC_scaffold_11,
A,72053181,72196354,100kb_1gb,100kb_1gb,7.87463E-05,143174,Bronx_Zoo,,chrHiC_scaffold_14,
A,74442474,74585669,100kb_1gb,100kb_1gb,7.87584E-05,143196,U04,,chrHiC_scaffold_5,
A,15065165,15208387,100kb_1gb,100kb_1gb,7.87733E-05,143223,U14,,chrHiC_scaffold_18,
A,48438505,48581791,100kb_1gb,100kb_1gb,7.88085E-05,143287,U09,,chrHiC_scaffold_7,
A,42808577,42951875,100kb_1gb,100kb_1gb,7.88151E-05,143299,U04,,chrHiC_scaffold_21,
A,2014467,2157799,100kb_1gb,100kb_1gb,7.88338E-05,143333,U05,,chrHiC_scaffold_11,
A,118157238,118300592,100kb_1gb,100kb_1gb,7.88459E-05,143355,U07,,chrHiC_scaffold_24,
A,4266474,4409840,100kb_1gb,100kb_1gb,7.88525E-05,143367,U09,,chrHiC_scaffold_19,
A,8953890,9097262,100kb_1gb,100kb_1gb,7.88558E-05,143373,AF_08,,chrHiC_scaffold_13,
A,76453872,76597253,100kb_1gb,100kb_1gb,7.88607E-05,143382,U06,,chrHiC_scaffold_1,
A,106936417,107079815,100kb_1gb,100kb_1gb,7.88701E-05,143399,U04,,chrHiC_scaffold_1,
A,10445935,10589386,100kb_1gb,100kb_1gb,7.88992E-05,143452,Leo,,chrHiC_scaffold_5,
A,70667284,70810765,100kb_1gb,100kb_1gb,7.89157E-05,143482,Mong_SRR836372,,chrHiC_scaffold_1,
A,11398122,11541613,100kb_1gb,100kb_1gb,7.89212E-05,143492,U14,,chrHiC_scaffold_24,
A,35813029,35956522,100kb_1gb,100kb_1gb,7.89223E-05,143494,Leo,,chrHiC_scaffold_14,
A,93704374,93847937,100kb_1gb,100kb_1gb,7.89608E-05,143564,U04,,chrHiC_scaffold_5,
A,11515065,11658680,100kb_1gb,100kb_1gb,7.89894E-05,143616,Leo,,chrHiC_scaffold_15,
A,28572609,28716372,100kb_1gb,100kb_1gb,7.90708E-05,143764,U06,,chrHiC_scaffold_4,
A,84470112,84613951,100kb_1gb,100kb_1gb,7.91126E-05,143840,U01,,chrHiC_scaffold_10,
A,73722492,73866385,100kb_1gb,100kb_1gb,7.91423E-05,143894,Mong_SRR836372,,chrHiC_scaffold_22_F1,
A,56486305,56630201,100kb_1gb,100kb_1gb,7.9144E-05,143897,Mong_SRR836372,,chrHiC_scaffold_7,
A,21991656,22135679,100kb_1gb,100kb_1gb,7.92139E-05,144024,U08,,chrHiC_scaffold_4,
A,93097914,93241951,100kb_1gb,100kb_1gb,7.92216E-05,144038,U05,,chrHiC_scaffold_17,
A,10759881,10903944,100kb_1gb,100kb_1gb,7.92359E-05,144064,DNAzoo,,chrHiC_scaffold_18,
A,82330269,82474343,100kb_1gb,100kb_1gb,7.92419E-05,144075,U03,,chrHiC_scaffold_10,
A,48600057,48744171,100kb_1gb,100kb_1gb,7.92639E-05,144115,Bronx_Zoo,,chrHiC_scaffold_13,
A,63372676,63516823,100kb_1gb,100kb_1gb,7.92821E-05,144148,U05,,chrHiC_scaffold_1,
A,15434289,15578451,100kb_1gb,100kb_1gb,7.92903E-05,144163,U07,,chrHiC_scaffold_7,
A,65568336,65712500,100kb_1gb,100kb_1gb,7.92914E-05,144165,U01,,chrHiC_scaffold_8,
A,15434287,15578451,100kb_1gb,100kb_1gb,7.92914E-05,144165,U14,,chrHiC_scaffold_7,
A,1338382,1482570,100kb_1gb,100kb_1gb,7.93046E-05,144189,U08,,chrHiC_scaffold_10,
A,77397170,77541377,100kb_1gb,100kb_1gb,7.93151E-05,144208,Bronx_Zoo,,chrHiC_scaffold_22_F1,
A,34760452,34904660,100kb_1gb,100kb_1gb,7.93156E-05,144209,AF_08,,chrHiC_scaffold_4,
A,52916652,53060874,100kb_1gb,100kb_1gb,7.93233E-05,144223,U03,,chrHiC_scaffold_5,
A,122428688,122573015,100kb_1gb,100kb_1gb,7.93811E-05,144328,U03,,chrHiC_scaffold_14,
A,15222867,15367196,100kb_1gb,100kb_1gb,7.93822E-05,144330,Bronx_Zoo,,chrHiC_scaffold_25,
A,36376261,36520595,100kb_1gb,100kb_1gb,7.93849E-05,144335,U09,,chrHiC_scaffold_21,
A,32455832,32600167,100kb_1gb,100kb_1gb,7.93855E-05,144336,U06,,chrHiC_scaffold_16,
A,77432047,77576410,100kb_1gb,100kb_1gb,7.94009E-05,144364,AF_08,,chrHiC_scaffold_21,
A,89721430,89865838,100kb_1gb,100kb_1gb,7.94256E-05,144409,U09,,chrHiC_scaffold_4,
A,25170346,25314758,100kb_1gb,100kb_1gb,7.94278E-05,144413,U09,,chrHiC_scaffold_16,
A,129931285,130075699,100kb_1gb,100kb_1gb,7.94289E-05,144415,India_NCBS,,chrHiC_scaffold_1,
A,66706289,66850780,100kb_1gb,100kb_1gb,7.94713E-05,144492,U07,,chrHiC_scaffold_18,
A,134473864,134618450,100kb_1gb,100kb_1gb,7.95235E-05,144587,U06,,chrHiC_scaffold_1,
A,34218781,34363466,100kb_1gb,100kb_1gb,7.9578E-05,144686,U06,,chrHiC_scaffold_22_E1,
A,4754229,4898948,100kb_1gb,100kb_1gb,7.95967E-05,144720,U03,,chrHiC_scaffold_17,
A,36376261,36521021,100kb_1gb,100kb_1gb,7.96192E-05,144761,U01,,chrHiC_scaffold_21,
A,7239261,7384032,100kb_1gb,100kb_1gb,7.96253E-05,144772,U07,,chrHiC_scaffold_10,
A,159005612,159150391,100kb_1gb,100kb_1gb,7.96297E-05,144780,U05,,chrHiC_scaffold_5,
A,82456453,82601251,100kb_1gb,100kb_1gb,7.96401E-05,144799,India_NCBS,,chrHiC_scaffold_4,
A,147186001,147330802,100kb_1gb,100kb_1gb,7.96418E-05,144802,Bronx_Zoo,,chrHiC_scaffold_15,
A,71919277,72064103,100kb_1gb,100kb_1gb,7.96555E-05,144827,Bronx_Zoo,,chrHiC_scaffold_24,
A,4726729,4871557,100kb_1gb,100kb_1gb,7.96566E-05,144829,Bronx_Zoo,,chrHiC_scaffold_17,
A,28844519,28989396,100kb_1gb,100kb_1gb,7.96836E-05,144878,U09,,chrHiC_scaffold_10,
